year,month,average_month_temperature
2010,09,26.726
2010,10,26.706
2010,11,26.430
2010,12,26.274
2011,01,25.999
2011,02,26.017
2011,03,25.868
2011,04,25.611
2011,05,24.756
2011,06,24.352
2011,07,24.454
2011,08,25.585
2011,09,26.394
2011,10,26.261
2011,11,26.121
2011,12,26.314
2012,01,25.790
2012,02,25.989
2012,03,26.138
2012,04,25.980
2012,05,25.109
2012,06,24.690
2012,07,24.186
2012,08,25.480
2012,09,26.796
2012,10,27.164
2012,11,26.844
2012,12,26.780
2013,01,26.270
2013,02,26.340
2013,03,26.419
2013,04,25.569
2013,05,25.109
2013,06,24.882
2013,07,24.144
2013,08,24.729
2013,09,26.229
2013,10,26.430
2013,11,26.332
2013,12,26.445
2014,01,26.262
2014,02,26.172
2014,03,26.097
2014,04,25.768
2014,05,25.040
2014,06,24.767
2014,07,24.185
2014,08,25.509
2014,09,26.904
2014,10,26.949
2014,11,26.741
2014,12,26.408
2015,01,26.673
2015,02,26.318
2015,03,26.157
2015,04,25.934
2015,05,25.191
2015,06,24.855
2015,07,24.854
2015,08,26.217
2015,09,27.559
2015,10,27.675
2015,11,27.708
2015,12,27.425
2016,01,26.733
2016,02,27.253
2016,03,26.902
2016,04,26.663
2016,05,25.463
2016,06,24.355
2016,07,24.999
2016,08,25.972
2016,09,26.369
2016,10,27.029
2016,11,27.004
2016,12,26.559
2017,01,26.526
2017,02,26.342
2017,03,26.412
2017,04,25.884
2017,05,25.837
2017,06,24.910
2017,07,24.127
2017,08,26.037
2017,09,26.942
2017,10,27.222
2017,11,26.716
2017,12,26.422
2018,01,26.259
2018,02,25.863
2018,03,26.511
2018,04,25.562
2018,05,25.143
2018,06,24.241
2018,07,24.638
2018,08,25.074
2018,09,26.721
2018,10,27.094
2018,11,26.644
2018,12,26.085
2019,01,26.610
2019,02,26.523
2019,03,26.506
2019,04,26.187
2019,05,25.822
2019,06,25.340
2019,07,24.427
2019,08,25.465
2019,09,27.346
2019,10,27.030
2019,11,27.176
2019,12,26.809
