year,month,average_month_temperature
1994,12,10.630
1995,01,11.584
1995,02,12.491
1995,03,15.231
1995,04,17.647
1995,05,22.869
1995,06,26.764
1995,07,27.504
1995,08,27.866
1995,09,26.403
1995,10,21.961
1995,11,15.795
1995,12,12.185
1996,01,11.574
1996,02,13.507
1996,03,14.471
1996,04,17.733
1996,05,24.200
1996,06,25.722
1996,07,28.408
1996,08,28.125
1996,09,26.444
1996,10,21.659
1996,11,18.410
1996,12,14.358
1997,01,12.264
1997,02,10.298
1997,03,12.951
1997,04,16.990
1997,05,23.383
1997,06,26.024
1997,07,27.846
1997,08,26.532
1997,09,25.164
1997,10,22.546
1997,11,18.046
1997,12,13.349
1998,01,11.280
1998,02,12.736
1998,03,13.963
1998,04,19.974
1998,05,23.252
1998,06,26.039
1998,07,28.360
1998,08,29.745
1998,09,27.145
1998,10,23.430
1998,11,19.582
1998,12,14.269
1999,01,12.435
1999,02,13.168
1999,03,15.760
1999,04,18.761
1999,05,24.146
1999,06,25.905
1999,07,27.911
1999,08,28.693
1999,09,26.481
1999,10,23.000
1999,11,18.185
1999,12,13.946
2000,01,10.547
2000,02,11.658
2000,03,13.584
2000,04,20.006
2000,05,22.437
2000,06,26.372
2000,07,29.625
2000,08,27.998
2000,09,26.083
2000,10,21.489
2000,11,17.441
2000,12,13.250
2001,01,12.134
2001,02,12.587
2001,03,18.458
2001,04,20.023
2001,05,23.066
2001,06,26.433
2001,07,28.204
2001,08,28.472
2001,09,26.271
2001,10,22.742
2001,11,17.192
2001,12,13.243
2002,01,10.178
2002,02,14.024
2002,03,16.733
2002,04,18.194
2002,05,21.922
2002,06,25.818
2002,07,28.821
2002,08,28.124
2002,09,26.568
2002,10,23.840
2002,11,18.603
2002,12,13.100
2003,01,13.108
2003,02,11.559
2003,03,13.227
2003,04,18.729
2003,05,25.230
2003,06,26.078
2003,07,27.809
2003,08,28.477
2003,09,25.686
2003,10,23.083
2003,11,18.174
2003,12,12.879
2004,01,11.557
2004,02,12.649
2004,03,16.718
2004,04,18.900
2004,05,22.510
2004,06,25.389
2004,07,28.288
2004,08,27.377
2004,09,26.144
2004,10,23.812
2004,11,17.994
2004,12,11.716
2005,01,11.907
2005,02,12.257
2005,03,15.704
2005,04,19.473
2005,05,22.006
2005,06,25.463
2005,07,28.120
2005,08,28.402
2005,09,26.300
2005,10,22.062
2005,11,16.667
2005,12,14.609
2006,01,11.614
2006,02,13.573
2006,03,15.829
2006,04,18.766
2006,05,22.832
2006,06,26.673
2006,07,27.432
2006,08,28.586
2006,09,26.861
2006,10,22.551
2006,11,16.149
2006,12,11.361
2007,01,11.048
2007,02,13.065
2007,03,14.808
2007,04,18.128
2007,05,24.358
2007,06,26.617
2007,07,28.508
2007,08,28.336
2007,09,26.460
2007,10,23.931
2007,11,17.996
2007,12,12.736
2008,01,9.089
2008,02,11.859
2008,03,18.389
2008,04,20.735
2008,05,22.361
2008,06,27.206
2008,07,28.340
2008,08,29.055
2008,09,27.120
2008,10,22.325
2008,11,18.393
2008,12,13.908
2009,01,12.002
2009,02,13.277
2009,03,14.490
2009,04,18.998
2009,05,22.637
2009,06,27.218
2009,07,28.424
2009,08,28.182
2009,09,25.950
2009,10,24.582
2009,11,17.285
2009,12,14.590
2010,01,14.133
2010,02,15.145
2010,03,17.951
2010,04,20.165
2010,05,23.744
2010,06,27.057
2010,07,28.608
2010,08,30.618
2010,09,27.948
2010,10,25.110
2010,11,20.784
2010,12,14.757
2011,01,12.572
2011,02,13.473
2011,03,15.254
2011,04,18.532
2011,05,22.429
2011,06,25.623
2011,07,28.878
2011,08,28.191
2011,09,26.589
2011,10,22.275
2011,11,14.823
2011,12,12.636
2012,01,10.529
2012,02,11.723
2012,03,13.915
2012,04,20.015
2012,05,23.631
2012,06,27.500
2012,07,29.627
2012,08,29.059
2012,09,27.256
2012,10,24.299
2012,11,19.198
2012,12,13.909
2013,01,12.032
2013,02,14.217
2013,03,17.517
2013,04,19.066
2013,05,24.348
2013,06,26.500
2013,07,27.496
2013,08,28.345
2013,09,26.181
2013,10,21.490
2013,11,19.556
2013,12,11.983
2014,01,12.881
2014,02,13.595
2014,03,16.961
2014,04,20.569
2014,05,23.394
2014,06,26.263
2014,07,27.795
2014,08,28.817
2014,09,26.330
2014,10,22.409
2014,11,17.522
2014,12,14.965
2015,01,11.317
2015,02,12.834
2015,03,16.626
2015,04,18.227
2015,05,23.790
2015,06,25.167
2015,07,28.233
2015,08,30.036
2015,09,28.870
2015,10,24.524
2015,11,18.854
2015,12,12.470
2016,01,11.086
2016,02,14.874
2016,03,17.220
2016,04,21.708
2016,05,23.563
2016,06,28.141
2016,07,28.851
2016,08,29.206
2016,09,26.615
2016,10,24.052
2016,11,18.494
2016,12,11.777
2017,01,11.035
2017,02,11.712
2017,03,15.893
2017,04,19.796
2017,05,23.802
2017,06,26.695
2017,07,29.721
2017,08,29.122
2017,09,27.359
2017,10,22.618
2017,11,17.991
2017,12,15.199
2018,01,12.231
2018,02,15.456
2018,03,18.721
2018,04,20.328
2018,05,25.462
2018,06,26.976
2018,07,28.466
2018,08,28.367
2018,09,27.534
2018,10,24.000
2018,11,18.180
2018,12,13.830
2019,01,11.515
2019,02,12.833
2019,03,14.351
2019,04,17.734
2019,05,24.872
2019,06,27.748
2019,07,28.479
2019,08,28.763
2019,09,27.113
2019,10,24.366
2019,11,19.753
2019,12,13.733
