year,month,average_month_temperature
1988,04,8.198
1988,05,13.526
1988,06,18.230
1988,07,20.173
1988,08,18.823
1988,09,14.673
1988,10,8.130
1988,11,1.003
1988,12,-4.475
1989,01,-7.414
1989,02,-4.529
1989,03,1.722
1989,04,8.176
1989,05,13.894
1989,06,17.314
1989,07,19.377
1989,08,18.596
1989,09,14.510
1989,10,8.529
1989,11,.056
1989,12,-4.513
1990,01,-7.207
1990,02,-3.899
1990,03,2.769
1990,04,7.523
1990,05,13.615
1990,06,18.035
1990,07,19.686
1990,08,19.127
1990,09,14.861
1990,10,8.604
1990,11,2.130
1990,12,-4.694
1991,01,-7.374
1991,02,-3.891
1991,03,1.646
1991,04,8.038
1991,05,13.541
1991,06,17.969
1991,07,20.020
1991,08,18.963
1991,09,14.651
1991,10,7.844
1991,11,.337
1991,12,-5.701
1992,01,-7.189
1992,02,-4.604
1992,03,1.364
1992,04,9.247
1992,05,13.594
1992,06,17.193
1992,07,19.220
1992,08,18.535
1992,09,14.110
1992,10,6.974
1992,11,-.299
1992,12,-5.185
1993,01,-8.442
1993,02,-2.323
1993,03,2.410
1993,04,8.213
1993,05,13.101
1993,06,17.562
1993,07,19.226
1993,08,17.923
1993,09,14.528
1993,10,7.412
1993,11,.066
1993,12,-5.966
1994,01,-6.979
1994,02,-4.065
1994,03,.799
1994,04,9.207
1994,05,14.521
1994,06,18.245
1994,07,20.480
1994,08,19.539
1994,09,14.381
1994,10,7.257
1994,11,2.435
1994,12,-5.105
1995,01,-7.912
1995,02,-3.969
1995,03,1.681
1995,04,7.685
1995,05,14.121
1995,06,18.353
1995,07,19.684
1995,08,18.824
1995,09,14.804
1995,10,8.594
1995,11,1.171
1995,12,-5.697
1996,01,-7.890
1996,02,-4.646
1996,03,1.479
1996,04,7.590
1996,05,13.971
1996,06,17.698
1996,07,19.594
1996,08,18.786
1996,09,14.747
1996,10,8.032
1996,11,.126
1996,12,-5.303
1997,01,-6.996
1997,02,-4.326
1997,03,3.228
1997,04,8.853
1997,05,14.501
1997,06,17.903
1997,07,20.221
1997,08,19.430
1997,09,13.727
1997,10,7.747
1997,11,.459
1997,12,-5.852
1998,01,-8.129
1998,02,-2.110
1998,03,2.124
1998,04,10.767
1998,05,14.365
1998,06,18.378
1998,07,20.222
1998,08,19.142
1998,09,15.815
1998,10,9.392
1998,11,1.866
1998,12,-4.267
1999,01,-6.078
1999,02,-1.790
1999,03,1.691
1999,04,9.615
1999,05,14.085
1999,06,18.337
1999,07,20.226
1999,08,19.009
1999,09,15.478
1999,10,8.286
1999,11,1.243
1999,12,-5.215
2000,01,-8.102
2000,02,-5.492
2000,03,2.072
2000,04,8.777
2000,05,15.132
2000,06,18.430
2000,07,20.857
2000,08,19.073
2000,09,14.870
2000,10,7.584
2000,11,-.597
2000,12,-5.342
2001,01,-7.620
2001,02,-3.773
2001,03,2.423
2001,04,8.578
2001,05,14.596
2001,06,18.522
2001,07,20.773
2001,08,19.136
2001,09,15.117
2001,10,8.926
2001,11,1.751
2001,12,-6.528
2002,01,-5.687
2002,02,-1.640
2002,03,3.818
2002,04,9.258
2002,05,14.015
2002,06,18.665
2002,07,20.266
2002,08,19.292
2002,09,14.454
2002,10,7.692
2002,11,.491
2002,12,-6.194
2003,01,-6.979
2003,02,-2.784
2003,03,2.351
2003,04,9.000
2003,05,13.899
